date_date,global_note,csat_website,csat_product,csat_price,csat_delivery,orders_id,transporter,sgt
2021-05-21,10,4,5,5,5,882020,DPD Home,new
2021-05-21,9,4,5,5,5,881734,DPD Home,new
2021-05-22,8,4,4,3,5,882818,Chrono Pickup,new
2021-05-22,7,4,3,3,,875098,DPD Pickup,new
2021-05-22,8,4,4,4,5,882802,Chrono Pickup,new
2021-05-22,7,4,4,4,5,882799,DPD Home,new
2021-05-22,10,4,4,4,5,880812,Chrono Pickup,new
2021-05-23,9,4,4,4,4,881792,DPD Home,new
2021-05-24,8,4,5,4,5,883207,DPD Home,new
2021-05-25,9,4,4,4,4,883041,DPD Home,new
2021-05-25,10,4,4,4,5,882065,Chrono Pickup,new
2021-05-26,10,4,4,3,5,885960,Chrono Pickup,new
2021-05-26,8,4,4,3,5,883384,Chrono Pickup,new
2021-05-26,10,4,4,3,4,872334,Chrono Pickup,new
2021-05-26,9,4,4,3,4,883820,Chrono Pickup,new
2021-05-26,8,4,4,3,5,885058,Chrono Pickup,new
2021-05-26,7,4,4,3,4,884303,Chrono Pickup,new
2021-05-26,10,4,4,4,5,886138,Chrono Pickup,new
2021-05-26,10,4,5,4,5,885261,Chrono Pickup,new
2021-05-26,10,4,4,4,5,884554,Chrono Pickup,new
2021-05-26,8,4,4,4,4,883380,Chrono Pickup,new
2021-05-26,9,4,4,4,4,883849,Chrono Pickup,new
2021-05-26,9,4,4,4,5,883373,Chrono Pickup,new
2021-05-26,8,4,4,4,4,885174,DPD Home,new
2021-05-27,10,4,4,2,4,883256,DPD Home,new
2021-05-27,7,4,3,2,5,885793,DPD Pickup,new
2021-05-27,9,4,4,3,5,886122,DPD Home,new
2021-05-27,10,4,4,3,5,882195,DPD Home,new
2021-05-27,7,4,,4,,885459,DPD Pickup,new
2021-05-27,8,4,4,4,5,885192,DPD Home,new
2021-05-27,6,4,3,4,,887724,Chrono Pickup,new
2021-05-27,9,4,4,5,5,887138,Chrono Pickup,new
2021-05-27,10,4,4,5,5,884156,Chrono Pickup,new
2021-05-27,10,4,4,5,5,883834,Chrono Pickup,new
2021-05-28,9,4,3,1,,880741,DPD Home,new
2021-05-28,6,4,3,2,3,883813,DPD Home,new
2021-05-28,10,4,4,3,5,883423,DPD Pickup,new
2021-05-28,10,4,3,3,5,884539,DPD Home,new
2021-05-28,0,4,4,3,5,884336,DPD Pickup,new
2021-05-28,3,4,,4,5,886333,DPD Home,new
2021-05-28,10,4,4,4,5,884921,DPD Pickup,new
2021-05-28,9,4,4,4,2,887541,Chrono Pickup,new
2021-05-28,9,4,4,4,4,884863,DPD Pickup,new
2021-05-28,9,4,4,4,5,884449,DPD Home,new
2021-05-28,8,4,4,4,5,882615,DPD Pickup,new
2021-05-28,10,4,4,5,5,888385,DPD Home,new
2021-05-28,8,4,5,5,5,888179,Chrono Pickup,new
2021-05-29,8,4,4,3,5,889198,DPD Home,new
2021-05-29,10,4,5,4,5,888730,DPD Home,new
2021-05-29,8,4,4,4,,870376,DPD Pickup,new
2021-05-29,10,4,4,4,5,888778,Chrono Pickup,new
2021-05-29,10,4,4,4,5,889124,DPD Pickup,new
2021-05-29,9,4,4,4,3,889209,DPD Home,new
2021-05-30,8,4,,,4,875976,DPD Pickup,new
2021-05-30,9,4,4,3,5,889043,DPD Home,new
2021-05-30,9,4,4,3,,887975,Chrono Pickup,new
2021-05-31,9,4,5,4,5,889034,Chrono Pickup,new
2021-06-01,9,4,4,3,5,889886,Chrono Pickup,new
2021-06-01,9,4,4,4,5,890256,Chrono Pickup,new
2021-06-01,10,4,4,4,4,882278,DPD Pickup,new
2021-06-02,3,4,3,3,4,890651,DPD Home,new
2021-06-02,8,4,3,3,5,888888,DPD Pickup,new
2021-06-02,10,4,4,4,5,890971,DPD Home,new
2021-06-02,9,4,4,4,5,890003,Chrono Pickup,new
2021-06-02,10,4,4,4,4,886630,DPD Home,new
2021-06-02,7,4,3,4,3,874488,Chrono Home,new
2021-06-03,10,4,5,3,5,892160,Chrono Pickup,new
2021-06-03,8,4,4,3,5,890639,DPD Pickup,new
2021-06-03,2,4,4,3,2,892291,Chrono Pickup,new
2021-06-03,9,4,4,3,5,892195,DPD Home,new
2021-06-03,8,4,4,3,5,890474,DPD Pickup,new
2021-06-03,8,4,3,3,5,890830,Chrono Pickup,new
2021-06-03,10,4,4,4,5,892239,DPD Home,new
2021-06-03,8,4,5,4,5,892373,DPD Home,new
2021-06-03,8,4,4,4,4,891361,Chrono Pickup,new
2021-06-03,8,4,4,4,5,892005,Chrono Pickup,new
2021-06-03,9,4,4,4,5,889754,Chrono Pickup,new
2021-06-03,10,4,5,4,5,892507,Chrono Pickup,new
2021-06-03,8,4,4,4,5,890390,Chrono Pickup,new
2021-06-03,10,4,4,4,5,891358,DPD Home,new
2021-06-03,9,4,4,4,5,892467,DPD Home,new
2021-06-03,9,4,5,4,5,890482,Chrono Pickup,new
2021-06-03,9,4,5,5,5,892773,DPD Home,new
2021-06-04,8,4,3,3,4,894194,DPD Pickup,new
2021-06-04,9,4,4,3,4,893570,Chrono Pickup,new
2021-06-04,8,4,4,3,5,893160,Chrono Pickup,new
2021-06-04,9,4,4,3,5,894465,Chrono Pickup,new
2021-06-04,9,4,4,4,4,893748,Chrono Pickup,new
2021-06-04,7,4,4,4,4,893058,Chrono Pickup,new
2021-06-04,7,4,4,4,1,891857,Chrono Pickup,new
2021-06-04,8,4,3,4,2,894731,Chrono Pickup,new
2021-06-04,9,4,4,4,4,893719,Chrono Pickup,new
2021-06-04,8,4,4,5,4,890685,Chrono Pickup,new
2021-06-05,4,4,4,3,2,895120,DPD Home,new
2021-06-05,9,4,3,3,4,891846,DPD Pickup,new
2021-06-05,7,4,4,3,,894155,DPD Home,new
2021-06-06,8,4,5,4,4,893775,DPD Pickup,new
2021-06-07,10,4,5,5,5,893650,Chrono Pickup,new
2021-06-08,6,4,4,3,2,896506,DPD Pickup,new
2021-06-08,7,4,4,3,3,896564,DPD Pickup,new
2021-06-08,8,4,4,4,4,895758,DPD Pickup,new
2021-06-08,,4,4,4,5,896016,DPD Home,new
2021-06-08,9,4,4,4,4,894489,DPD Pickup,new
2021-06-09,8,4,4,3,5,898863,Chrono Pickup,new
2021-06-09,9,4,,3,5,897502,DPD Home,new
2021-06-09,8,4,4,3,4,897204,Chrono Pickup,new
2021-06-09,10,4,4,4,4,894699,DPD Home,new
2021-06-09,10,4,5,4,5,898104,Chrono Pickup,new
2021-06-10,8,4,4,3,5,895551,DPD Pickup,new
2021-06-10,5,4,3,3,4,900475,DPD Home,new
2021-06-10,8,4,4,4,,899227,Chrono Pickup,new
2021-06-10,8,4,4,4,5,897797,DPD Pickup,new
2021-06-10,9,4,4,4,5,900590,Chrono Pickup,new
2021-06-10,10,4,4,4,4,900048,Chrono Pickup,new
2021-06-10,8,4,5,4,,898864,DPD Home,new
2021-06-10,8,4,4,4,4,899145,DPD Pickup,new
2021-06-10,8,4,4,4,3,898432,DPD Pickup,new
2021-06-10,10,4,4,5,5,897693,DPD Pickup,new
2021-06-11,7,4,3,,5,900798,DPD Pickup,new
2021-06-11,5,4,3,3,3,899721,Chrono Pickup,new
2021-06-11,9,4,4,3,4,898956,DPD Home,new
2021-06-11,7,4,3,4,5,899971,DPD Pickup,new
2021-06-11,10,4,4,4,5,900635,Chrono Pickup,new
2021-06-11,6,4,5,4,5,900817,DPD Home,new
2021-06-11,8,4,4,4,3,899937,Chrono Pickup,new
2021-06-11,10,4,4,4,5,900880,Chrono Pickup,new
2021-06-11,8,4,5,4,,898003,Chrono Pickup,new
2021-06-11,9,4,4,4,4,900209,Chrono Pickup,new
2021-06-11,9,4,4,4,3,900918,DPD Home,new
2021-06-11,8,4,4,4,5,899063,Chrono Pickup,new
2021-06-11,10,4,4,4,5,899190,Chrono Pickup,new
2021-06-11,8,4,4,5,5,901665,DPD Home,new
2021-06-12,10,4,,,,902305,DPD Home,new
2021-06-12,10,4,5,4,5,898438,Chrono Pickup,new
2021-06-12,6,4,4,4,4,896584,DPD Home,new
2021-06-13,8,4,3,3,2,900006,DPD Pickup,new
2021-06-13,2,4,4,3,4,898461,DPD Pickup,new
2021-06-13,9,4,4,3,5,901461,Chrono Pickup,new
2021-06-13,9,4,4,3,5,901174,DPD Home,new
2021-06-13,9,4,4,4,4,900348,DPD Pickup,new
2021-06-14,10,4,4,3,5,901521,Chrono Pickup,new
2021-06-14,8,4,4,3,5,902431,Chrono Pickup,new
2021-06-14,8,4,5,4,5,902266,DPD Home,new
2021-06-14,8,4,4,4,4,901208,Chrono Pickup,new
2021-06-14,7,4,5,5,1,900288,Chrono Pickup,new
2021-06-15,10,4,4,3,5,904074,Chrono Pickup,new
2021-06-15,7,4,4,3,5,902774,Chrono Pickup,new
2021-06-15,6,4,,3,5,903718,Chrono Pickup,new
2021-06-15,9,4,4,3,4,903715,Chrono Pickup,new
2021-06-15,9,4,5,4,,903650,DPD Pickup,new
2021-06-15,8,4,5,4,5,903885,Chrono Pickup,new
2021-06-15,9,4,4,4,5,893990,DPD Home,new
2021-06-15,8,4,4,4,,901769,Chrono Home,new
2021-06-15,8,4,4,5,3,902101,DPD Home,new
2021-06-16,4,4,2,2,1,905285,DPD Pickup,new
2021-06-16,8,4,4,3,5,905363,DPD Home,new
2021-06-16,9,4,4,4,5,905481,Chrono Pickup,new
2021-06-16,8,4,4,4,5,904794,Chrono Pickup,new
2021-06-16,9,4,4,4,4,904083,DPD Home,new
2021-06-16,8,4,5,4,4,903869,DPD Pickup,new
2021-06-17,8,4,,3,4,906661,Chrono Pickup,new
2021-06-17,10,4,5,4,5,904056,DPD Home,new
2021-06-17,10,4,,4,5,906278,Chrono Pickup,new
2021-06-17,10,4,5,5,5,906142,Chrono Pickup,new
2021-06-18,7,4,4,3,5,907811,Chrono Pickup,new
2021-06-18,8,4,4,3,4,906265,DPD Home,new
2021-06-18,10,4,3,3,5,907705,Chrono Pickup,new
2021-06-18,10,4,4,3,5,907582,Chrono Pickup,new
2021-06-18,9,4,4,4,5,908936,DPD Home,new
2021-06-18,10,4,4,4,5,907955,Chrono Pickup,new
2021-06-18,10,4,5,4,5,906626,DPD Home,new
2021-06-18,3,4,4,4,4,907091,Chrono Pickup,new
2021-06-18,10,4,4,4,5,908299,Chrono Pickup,new
2021-06-18,6,4,5,4,5,906168,DPD Home,new
2021-06-18,10,4,4,4,5,906204,DPD Home,new
2021-06-19,10,4,4,2,5,903753,DPD Home,new
2021-06-19,9,4,4,4,5,909537,Chrono Pickup,new
2021-06-19,10,4,4,4,5,908862,Chrono Pickup,new
2021-06-19,8,4,4,4,5,907983,DPD Home,new
2021-06-19,5,4,4,4,,907162,DPD Home,new
2021-06-19,8,4,4,4,5,907708,DPD Home,new
2021-06-19,10,4,4,5,5,909788,Chrono Pickup,new
2021-06-20,10,4,5,5,5,909841,Chrono Pickup,new
2021-06-21,8,4,5,3,5,902973,DPD Pickup,new
2021-06-21,8,4,4,3,5,906936,DPD Home,new
2021-06-21,9,4,4,4,5,908060,Chrono Pickup,new
2021-06-21,8,4,4,4,4,904913,Chrono Pickup,new
2021-06-21,8,4,4,4,5,907135,DPD Home,new
2021-06-21,10,4,4,5,4,895040,DPD Pickup,new
2021-06-22,9,4,5,4,5,908836,DPD Pickup,new
2021-06-22,8,4,4,4,4,910245,Chrono Pickup,new
2021-06-23,10,4,4,3,5,910242,DPD Pickup,new
2021-06-23,9,4,4,3,5,910418,DPD Home,new
2021-06-23,7,4,3,3,5,911085,DPD Pickup,new
2021-06-23,9,4,4,4,4,889685,DPD Home,new
2021-06-23,7,4,4,4,5,910507,Chrono Pickup,new
2021-06-23,8,4,4,4,4,908337,DPD Home,new
2021-06-23,10,4,4,4,5,910669,DPD Pickup,new
2021-06-24,10,4,5,4,5,912899,Chrono Pickup,new
2021-06-24,8,4,2,4,5,912602,DPD Home,new
2021-06-24,10,4,4,4,5,912798,Chrono Pickup,new
2021-06-24,8,4,4,4,4,912010,DPD Pickup,new
2021-06-24,10,4,4,5,5,912667,DPD Home,new
2021-06-25,10,4,4,4,5,913968,Chrono Pickup,new
2021-06-25,8,4,4,4,4,913306,Chrono Pickup,new
2021-06-25,8,4,4,4,5,914070,Chrono Pickup,new
2021-06-25,5,4,4,4,3,914653,Chrono Pickup,new
2021-06-25,9,4,3,5,5,912498,DPD Pickup,new
2021-06-26,8,4,,3,5,911147,DPD Pickup,new
2021-06-26,8,4,4,4,5,914834,Chrono Pickup,new
2021-06-26,9,4,4,5,5,914303,DPD Home,new
2021-06-27,9,4,4,4,5,915241,Chrono Pickup,new
2021-06-28,8,4,1,4,5,913927,DPD Home,new
2021-06-28,10,4,5,5,5,912558,DPD Home,new
2021-06-30,8,4,3,3,4,915255,DPD Pickup,new
2021-06-30,8,4,4,3,5,917219,Chrono Pickup,new
2021-06-30,9,4,5,4,5,916968,DPD Pickup,new
2021-06-30,10,4,5,4,5,915288,Chrono Home,new
2021-06-30,10,4,,4,5,916966,Chrono Pickup,new
2021-06-30,10,4,4,4,5,916653,DPD Home,new
2021-07-01,8,4,4,3,4,913014,Chrono Pickup,new
2021-07-01,5,4,4,3,,918093,Chrono Pickup,new
2021-07-01,9,4,3,3,5,916686,Chrono Pickup,new
2021-07-01,2,4,4,4,,909398,Chrono Pickup,new
2021-07-01,7,4,4,4,5,917511,DPD Home,new
2021-07-01,10,4,4,4,5,918057,DPD Pickup,new
2021-07-01,8,4,4,5,5,919103,Chrono Pickup,new
2021-07-02,5,4,2,3,,919741,Chrono Pickup,new
2021-07-02,10,4,5,4,4,912467,DPD Home,new
2021-07-02,9,4,5,5,5,910518,Chrono Pickup,new
2021-07-02,10,4,4,5,5,919418,Chrono Pickup,new
2021-07-03,8,4,4,3,5,921157,Chrono Home,new
2021-07-03,3,4,4,3,3,917880,DPD Home,new
2021-07-03,7,4,4,4,4,918167,DPD Pickup,new
2021-07-03,10,4,3,4,5,920907,Chrono Pickup,new
2021-07-03,8,4,4,4,5,916755,Chrono Pickup,new
2021-07-05,10,4,3,3,5,918318,DPD Home,new
2021-07-05,6,4,4,3,,918058,DPD Home,new
2021-07-05,8,4,3,3,3,919786,Chrono Pickup,new
2021-07-06,10,4,5,3,4,921873,DPD Home,new
2021-07-06,10,4,4,3,5,922852,Chrono Pickup,new
2021-07-06,10,4,4,3,5,922756,Chrono Pickup,new
2021-07-06,9,4,3,3,5,924182,Chrono Pickup,new
2021-07-06,8,4,5,4,4,921944,Chrono Pickup,new
2021-07-06,9,4,,4,5,923216,DPD Pickup,new
2021-07-06,9,4,4,5,4,922818,DPD Pickup,new
2021-07-07,8,4,4,3,5,921741,DPD Home,new
2021-07-07,6,4,4,3,5,923169,Chrono Pickup,new
2021-07-07,8,4,4,3,3,920874,DPD Home,new
2021-07-07,7,4,3,3,4,922500,DPD Pickup,new
2021-07-07,8,4,4,4,5,923015,Chrono Pickup,new
2021-07-07,5,4,3,4,,909064,Chrono Pickup,new
2021-07-07,8,4,4,4,5,924551,Chrono Pickup,new
2021-07-08,9,4,4,3,4,924592,Chrono Pickup,new
2021-07-08,1,4,3,3,5,926069,DPD Home,new
2021-07-08,7,4,5,4,,926191,DPD Pickup,new
2021-07-08,8,4,3,4,5,923415,DPD Home,new
2021-07-08,9,4,4,4,5,922696,DPD Pickup,new
2021-07-08,7,4,5,4,5,923046,DPD Home,new
2021-07-08,10,4,5,5,5,922542,DPD Pickup,new
2021-07-09,3,4,1,2,2,903470,DPD Home,new
2021-07-09,8,4,5,3,4,927338,Chrono Pickup,new
2021-07-09,9,4,4,4,5,925216,DPD Pickup,new
2021-07-09,9,4,4,4,5,927250,Chrono Pickup,new
2021-07-09,10,4,4,5,5,927164,Chrono Pickup,new
2021-07-09,9,4,5,5,5,927841,DPD Pickup,new
2021-07-10,2,4,4,3,2,928234,DPD Home,new
2021-07-10,10,4,4,3,,929127,Chrono Pickup,new
2021-07-10,9,4,5,4,5,930073,Chrono Pickup,new
2021-07-10,9,4,5,4,5,928577,DPD Home,new
2021-07-10,8,4,4,4,4,923291,DPD Pickup,new
2021-07-10,10,4,4,4,5,928795,Chrono Pickup,new
2021-07-11,8,4,5,4,4,925462,DPD Pickup,new
2021-07-11,9,4,4,4,5,926075,DPD Home,new
2021-07-12,7,4,4,2,,925701,Chrono Pickup,new
2021-07-12,7,4,4,3,4,928867,DPD Home,new
2021-07-12,10,4,4,4,4,921685,DPD Home,new
2021-07-13,10,4,2,2,5,932399,Chrono Home,new
2021-07-13,10,4,5,3,5,930973,Chrono Pickup,new
2021-07-13,8,4,3,3,5,929461,DPD Home,new
2021-07-13,8,4,4,4,5,929747,DPD Home,new
2021-07-13,8,4,4,4,4,929829,Chrono Pickup,new
2021-07-15,8,4,4,3,4,932451,Chrono Pickup,new
2021-07-15,8,4,5,4,5,932595,DPD Home,new
2021-07-15,10,4,5,4,5,931097,Chrono Pickup,new
2021-07-15,8,4,4,4,5,932722,Chrono Pickup,new
2021-07-15,8,4,4,4,4,932081,DPD Home,new
2021-07-15,10,4,4,4,4,931388,Chrono Pickup,new
2021-07-15,9,4,,5,4,931606,Chrono Pickup,new
2021-07-15,10,4,4,5,5,930797,Chrono Pickup,new
2021-07-15,9,4,,5,5,929857,DPD Pickup,new
2021-07-15,6,4,4,5,5,928492,DPD Home,new
2021-07-16,2,4,4,2,4,929934,DPD Home,new
2021-07-16,8,4,4,3,5,928428,DPD Pickup,new
2021-07-16,10,4,4,4,5,924398,DPD Pickup,new
2021-07-16,10,4,4,4,4,931010,DPD Home,new
2021-07-16,8,4,4,4,4,933806,Chrono Pickup,new
2021-07-16,8,4,4,5,5,933345,DPD Home,new
2021-07-17,10,4,,4,5,932957,Chrono Pickup,new
2021-07-17,8,4,,4,2,927052,Chrono Pickup,new
2021-07-17,9,4,5,5,5,935487,Chrono Pickup,new
2021-07-17,10,4,5,5,5,934801,Chrono Pickup,new
2021-07-19,5,4,4,3,,934498,Chrono Pickup,new
2021-07-20,9,4,4,3,5,935875,Chrono Pickup,new
2021-07-20,10,4,4,3,5,936188,DPD Home,new
2021-07-20,8,4,1,3,5,936191,Chrono Pickup,new
2021-07-20,9,4,4,4,5,935696,DPD Pickup,new
2021-07-20,10,4,4,4,5,935750,Chrono Pickup,new
2021-07-20,7,4,5,4,4,933863,DPD Pickup,new
2021-07-20,8,4,5,4,2,934569,Chrono Pickup,new
2021-07-21,9,4,4,3,5,935989,DPD Home,new
2021-07-21,10,4,3,3,5,935894,Chrono Pickup,new
2021-07-21,2,4,4,3,,933319,DPD Pickup,new
2021-07-21,8,4,5,4,5,936551,Chrono Pickup,new
2021-07-21,8,4,4,4,5,934679,DPD Home,new
2021-07-21,10,4,5,5,4,935398,DPD Pickup,new
2021-07-22,6,4,4,3,5,936469,Chrono Pickup,new
2021-07-22,10,4,4,4,4,936350,DPD Pickup,new
2021-07-22,8,4,4,4,5,931596,DPD Home,new
2021-07-22,10,4,4,4,5,936819,Chrono Pickup,new
2021-07-23,8,4,,,,934667,DPD Home,new
2021-07-23,9,4,4,3,5,934755,DPD Pickup,new
2021-07-23,8,4,3,3,3,935668,DPD Pickup,new
2021-07-23,7,4,4,3,4,935162,DPD Home,new
2021-07-23,8,4,4,4,4,938767,Chrono Pickup,new
2021-07-23,9,4,4,4,5,939556,DPD Home,new
2021-07-23,10,4,3,4,5,939030,DPD Home,new
2021-07-23,8,4,4,4,5,938802,DPD Home,new
2021-07-23,9,4,5,5,4,935585,DPD Pickup,new
2021-07-24,10,4,4,3,5,939694,Chrono Pickup,new
2021-07-24,9,4,4,4,3,936640,Chrono Home,new
2021-07-24,8,4,4,4,4,931265,DPD Home,new
2021-07-24,8,4,4,4,5,939398,DPD Pickup,new
2021-07-24,6,4,5,4,4,935273,DPD Home,new
2021-07-24,10,4,4,5,2,938041,DPD Pickup,new
2021-07-24,9,4,4,5,5,938540,DPD Pickup,new
2021-07-25,10,4,4,4,5,940096,Chrono Pickup,new
2021-07-26,2,4,3,3,4,939129,DPD Home,new
2021-07-26,7,4,4,4,5,938626,DPD Home,new
2021-07-26,10,4,4,5,5,939742,DPD Home,new
2021-07-27,7,4,4,3,2,940108,Chrono Home,new
2021-07-27,8,4,4,4,5,942071,DPD Pickup,new
2021-07-27,6,4,4,4,5,940687,Chrono Pickup,new
2021-07-27,10,4,4,4,5,940629,Chrono Pickup,new
2021-07-27,10,4,5,4,4,938156,DPD Home,new
2021-07-27,8,4,4,4,5,941070,Chrono Pickup,new
2021-07-28,8,4,4,3,4,941930,Chrono Pickup,new
2021-07-28,8,4,4,3,4,942101,DPD Home,new
2021-07-28,9,4,4,3,4,941454,Chrono Pickup,new
2021-07-28,9,4,4,4,5,943067,DPD Home,new
2021-07-28,9,4,,4,5,941750,Chrono Pickup,new
2021-07-28,10,4,,5,,940661,Chrono Pickup,new
2021-07-29,9,4,3,4,2,941876,DPD Pickup,new
2021-07-29,7,4,4,4,5,944060,Chrono Pickup,new
2021-07-29,10,4,4,4,4,943409,DPD Home,new
2021-07-29,7,4,4,4,5,944305,Chrono Pickup,new
2021-07-29,8,4,4,4,3,944147,Chrono Pickup,new
2021-07-29,8,4,5,4,4,942303,DPD Pickup,new
2021-07-29,10,4,,5,5,941044,DPD Pickup,new
2021-07-30,8,4,3,3,5,943019,DPD Pickup,new
2021-07-30,8,4,3,3,5,945897,Chrono Pickup,new
2021-07-30,10,4,4,4,5,945764,DPD Home,new
2021-07-30,9,4,4,4,4,933826,DPD Pickup,new
2021-07-30,8,4,4,4,4,944478,DPD Pickup,new
2021-07-30,9,4,4,4,4,945539,Chrono Pickup,new
2021-07-30,10,4,3,4,5,942472,Chrono Pickup,new
2021-07-31,10,4,4,3,5,946900,DPD Pickup,new
2021-07-31,10,4,5,4,5,946966,DPD Home,new
2021-08-01,9,4,,,5,944210,DPD Home,new
2021-08-01,6,4,3,4,4,946446,DPD Home,new
2021-08-02,9,4,4,3,4,944762,Chrono Pickup,new
2021-08-02,0,4,5,3,1,943410,DPD Pickup,new
2021-08-02,3,4,4,3,1,941780,DPD Home,new
2021-08-02,8,4,4,4,5,945365,DPD Home,new
2021-08-02,10,4,5,5,4,943958,Chrono Pickup,new
2021-08-03,9,4,4,,3,948048,Chrono Pickup,new
2021-08-03,9,4,3,2,5,945429,DPD Home,new
2021-08-03,10,4,4,3,5,947985,DPD Pickup,new
2021-08-03,1,4,4,3,,946550,Chrono Pickup,new
2021-08-03,9,4,4,3,5,947475,Chrono Pickup,new
2021-08-03,8,4,4,3,5,947852,Chrono Pickup,new
2021-08-03,9,4,4,4,5,947967,DPD Home,new
2021-08-03,8,4,4,5,5,947804,Chrono Pickup,new
2021-08-04,7,4,3,3,3,948025,DPD Pickup,new
2021-08-04,8,4,4,4,1,949087,Chrono Pickup,new
2021-08-04,5,4,,4,1,944289,DPD Home,new
2021-08-04,9,4,4,4,,936829,DPD Home,new
2021-08-04,9,4,4,4,3,936437,DPD Pickup,new
2021-08-04,9,4,4,4,4,946782,DPD Pickup,new
2021-08-04,10,4,4,5,2,949580,Chrono Pickup,new
2021-08-05,9,4,,,,948013,DPD Pickup,new
2021-08-05,8,4,,,,952008,Chrono Pickup,new
2021-08-05,4,4,5,3,1,948422,DPD Pickup,new
2021-08-05,5,4,4,3,1,946445,Chrono Pickup,new
2021-08-05,0,4,3,3,4,946972,DPD Home,new
2021-08-05,9,4,4,4,4,949066,DPD Pickup,new
2021-08-05,9,4,4,4,,950211,Chrono Pickup,new
2021-08-05,10,4,5,5,5,949315,Chrono Pickup,new
2021-08-06,10,4,4,3,5,951700,Chrono Pickup,new
2021-08-06,7,4,3,3,5,951819,DPD Home,new
2021-08-06,8,4,4,3,5,950851,Chrono Pickup,new
2021-08-06,9,4,4,3,5,949038,Chrono Pickup,new
2021-08-06,5,4,4,4,2,950432,DPD Home,new
2021-08-06,10,4,5,4,5,950250,DPD Pickup,new
2021-08-06,9,4,4,4,5,950174,DPD Home,new
2021-08-06,8,4,3,4,4,948305,DPD Pickup,new
2021-08-06,8,4,3,5,5,950559,Chrono Pickup,new
2021-08-07,10,4,4,3,4,952417,Chrono Pickup,new
2021-08-07,8,4,3,3,,947429,DPD Pickup,new
2021-08-07,9,4,4,3,4,951978,Chrono Pickup,new
2021-08-07,10,4,4,4,4,950778,Chrono Pickup,new
2021-08-07,8,4,4,4,5,952676,Chrono Pickup,new
2021-08-07,10,4,4,4,4,950007,DPD Pickup,new
2021-08-07,8,4,4,4,5,949243,DPD Home,new
2021-08-07,7,4,4,4,1,947015,DPD Pickup,new
2021-08-09,5,4,4,3,1,952228,DPD Home,new
2021-08-09,8,4,5,3,5,953006,Chrono Pickup,new
2021-08-09,8,4,5,4,5,949652,Chrono Pickup,new
2021-08-09,9,4,4,4,4,949173,DPD Home,new
2021-08-09,10,4,4,4,5,953169,Chrono Pickup,new
2021-08-10,9,4,4,2,5,953411,Chrono Pickup,new
2021-08-10,9,4,4,4,5,954517,Chrono Pickup,new
2021-08-10,9,4,4,4,5,951460,DPD Pickup,new
2021-08-11,8,4,5,3,5,955446,Chrono Pickup,new
2021-08-11,8,4,4,3,,947770,DPD Pickup,new
2021-08-11,8,4,4,3,1,953142,DPD Home,new
2021-08-11,8,4,3,3,5,954012,Chrono Pickup,new
2021-08-11,10,4,5,4,5,954367,DPD Home,new
2021-08-11,10,4,5,4,5,955786,Chrono Pickup,new
2021-08-11,7,4,4,4,4,953782,DPD Home,new
2021-08-12,9,4,4,3,4,954540,Chrono Pickup,new
2021-08-13,5,4,5,4,,956226,DPD Home,new
2021-08-13,9,4,4,4,4,957377,Chrono Pickup,new
2021-08-13,5,4,4,4,5,958210,Chrono Home,new
2021-08-13,8,4,4,4,,958603,Chrono Home,new
2021-08-14,8,4,4,3,3,957597,DPD Pickup,new
2021-08-14,8,4,4,3,4,956863,DPD Pickup,new
2021-08-14,9,4,2,3,5,958510,DPD Home,new
2021-08-14,9,4,4,4,5,957184,Chrono Pickup,new
2021-08-14,9,4,4,4,5,959318,Chrono Pickup,new
2021-08-14,10,4,4,5,4,957137,DPD Pickup,new
2021-08-15,10,4,4,5,5,956176,DPD Pickup,new
2021-08-16,7,4,4,4,3,949314,DPD Home,new
2021-08-16,10,4,3,4,5,958284,Chrono Pickup,new
2021-08-17,7,4,4,3,5,958134,DPD Home,new
2021-08-17,4,4,3,3,3,959109,Chrono Pickup,new
2021-08-17,8,4,4,4,4,954351,DPD Pickup,new
2021-08-17,10,4,4,4,5,959231,Chrono Pickup,new
2021-08-17,10,4,5,4,5,960662,Chrono Pickup,new
2021-08-17,0,4,4,4,1,952483,Chrono Home,new
2021-08-18,9,4,,1,1,960689,DPD Home,new
2021-08-18,8,4,4,3,2,960246,DPD Home,new
2021-08-18,10,4,4,4,5,961205,Chrono Pickup,new
2021-08-18,5,4,3,4,5,959614,Chrono Pickup,new
2021-08-19,8,4,4,3,5,960368,DPD Home,new
2021-08-19,7,4,3,3,5,959221,DPD Home,new
2021-08-19,10,4,,4,5,961275,Chrono Pickup,new
2021-08-19,9,4,,4,5,961490,Chrono Pickup,new
2021-08-19,9,4,4,4,5,962358,DPD Home,new
2021-08-19,9,4,4,4,5,961012,DPD Pickup,new
2021-08-19,10,4,4,4,4,961477,Chrono Pickup,new
2021-08-19,7,4,4,4,4,961517,Chrono Pickup,new
2021-08-20,9,4,5,4,,951175,Chrono Pickup,new
2021-08-20,10,4,4,4,5,963024,DPD Home,new
2021-08-21,7,4,4,3,4,963766,DPD Home,new
2021-08-21,8,4,4,3,5,954461,Chrono Pickup,new
2021-08-21,10,4,3,4,5,964134,Chrono Pickup,new
2021-08-21,7,4,4,4,4,964199,Chrono Pickup,new
2021-08-21,8,4,4,4,4,963518,Chrono Pickup,new
2021-08-23,8,4,,,,964172,DPD Home,new
